,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
222,Morgan,bicep curls,0,2.463,-0.58,-0.39,0.11,3361.0,6174.0,18195.0,618.24,248.4,177.56,2
223,Morgan,bicep curls,0,2.587,-0.72,-0.12,0.05,2945.0,4638.0,19339.0,606.28,91.08,206.08,2
224,Morgan,bicep curls,0,2.738,-0.81,0.19,0.02,235.0,6231.0,17373.0,579.6,20.24,219.88,2
225,Morgan,bicep curls,0,2.837,-0.74,0.46,-0.07,-1635.0,4796.0,16072.0,469.2,-98.44,255.76,2
226,Morgan,bicep curls,0,2.973,-0.62,0.65,-0.12,-2290.0,6795.0,11527.0,351.44,-174.8,266.8,2
227,Morgan,bicep curls,0,3.137,-0.5,0.76,-0.15,-1101.0,1563.0,6951.0,243.8,-199.64,259.44,2
228,Morgan,bicep curls,0,3.237,-0.41,0.82,-0.16,18.0,864.0,1881.0,196.88,-203.32,258.52,2
229,Morgan,bicep curls,0,3.337,-0.4,0.86,-0.19,2034.0,-2033.0,-5701.0,212.52,-199.64,263.12,2
230,Morgan,bicep curls,1,3.465,-0.49,0.88,-0.2,4354.0,-6250.0,-16555.0,328.44,-165.6,278.76,2
231,Morgan,bicep curls,0,3.579,-0.62,0.77,-0.2,3860.0,-5890.0,-21539.0,412.16,-124.2,278.76,2
232,Morgan,bicep curls,0,3.737,-0.74,0.53,-0.15,743.0,-4559.0,-22238.0,548.32,27.6,257.6,2
233,Morgan,bicep curls,0,3.838,-0.73,0.21,-0.07,-2158.0,-5012.0,-18748.0,604.44,203.32,212.52,2
234,Morgan,bicep curls,0,3.955,-0.68,-0.11,0.0,-3000.0,-5448.0,-14707.0,591.56,354.2,172.96,2
235,Morgan,bicep curls,0,4.109,-0.62,-0.38,0.05,-3976.0,-4552.0,-10504.0,555.68,452.64,138.92,2
236,Morgan,bicep curls,0,4.238,-0.44,-0.57,0.04,-1395.0,-516.0,-2328.0,523.48,495.88,134.32,2
237,Morgan,bicep curls,0,4.351,-0.39,-0.63,0.05,1796.0,2917.0,7777.0,529.92,486.68,141.68,2
238,Morgan,bicep curls,0,4.467,-0.46,-0.58,0.06,3401.0,3839.0,15297.0,579.6,395.6,155.48,2
239,Morgan,bicep curls,0,4.589,-0.63,-0.38,0.05,3565.0,3280.0,18195.0,613.64,250.24,187.68,2
240,Morgan,bicep curls,0,4.738,-0.71,-0.11,0.02,2501.0,4170.0,17922.0,615.48,172.04,199.64,2
241,Morgan,bicep curls,0,4.838,-0.85,0.12,-0.01,394.0,6257.0,16947.0,573.16,32.2,234.6,2
242,Morgan,bicep curls,0,4.95,-0.76,0.43,-0.08,-1253.0,4439.0,14504.0,481.16,-80.04,264.96,2
243,Morgan,bicep curls,0,5.074,-0.64,0.62,-0.15,-1725.0,4789.0,12762.0,365.24,-154.56,276.92,2
244,Morgan,bicep curls,0,5.238,-0.49,0.76,-0.18,-1480.0,3090.0,9602.0,258.52,-186.76,276.92,2
245,Morgan,bicep curls,0,5.341,-0.42,0.83,-0.22,601.0,-3257.0,3666.0,204.24,-190.44,271.4,2
246,Morgan,bicep curls,0,5.457,-0.44,0.85,-0.23,2213.0,-4405.0,-6963.0,249.32,-181.24,280.6,2
247,Morgan,bicep curls,2,5.573,-0.51,0.88,-0.2,2990.0,-6581.0,-18180.0,308.2,-165.6,285.2,2
248,Morgan,bicep curls,0,5.738,-0.68,0.77,-0.17,411.0,-7644.0,-23635.0,473.8,-78.2,271.4,2
249,Morgan,bicep curls,0,5.838,-0.78,0.51,-0.05,-3446.0,-8554.0,-24022.0,602.6,92.92,213.44,2
250,Morgan,bicep curls,0,5.949,-0.73,0.15,0.07,-5622.0,-7216.0,-19901.0,633.88,292.56,133.4,2
251,Morgan,bicep curls,0,6.099,-0.63,-0.19,0.13,-7047.0,-6617.0,-14286.0,585.12,444.36,90.16,2
252,Morgan,bicep curls,0,6.238,-0.46,-0.45,0.13,-5273.0,-3711.0,-6965.0,532.68,518.88,83.72,2
253,Morgan,bicep curls,0,6.348,-0.33,-0.65,0.12,-1789.0,-1092.0,-2765.0,505.08,544.64,86.48,2
254,Morgan,bicep curls,0,6.46,-0.31,-0.73,0.12,1902.0,1723.0,3838.0,507.84,540.96,87.4,2
255,Morgan,bicep curls,0,6.58,-0.37,-0.72,0.16,4467.0,5686.0,11252.0,529.92,517.96,93.84,2
256,Morgan,bicep curls,0,6.737,-0.53,-0.6,0.19,4651.0,6905.0,15502.0,580.52,431.48,118.68,2
257,Morgan,bicep curls,0,6.838,-0.73,-0.39,0.15,3413.0,2237.0,16600.0,618.24,300.84,155.48,2
258,Morgan,bicep curls,0,6.985,-0.79,-0.17,0.05,1736.0,5584.0,16961.0,612.72,155.48,201.48,2
259,Morgan,bicep curls,0,7.138,-0.79,0.07,0.03,182.0,9927.0,17064.0,555.68,20.24,249.32,2
260,Morgan,bicep curls,0,7.238,-0.77,0.38,-0.05,-2616.0,3643.0,13205.0,451.72,-87.4,282.44,2
261,Morgan,bicep curls,0,7.339,-0.65,0.56,-0.12,-3174.0,6188.0,10492.0,343.16,-152.72,289.8,2
262,Morgan,bicep curls,0,7.453,-0.51,0.71,-0.18,-1746.0,883.0,8306.0,299.0,-172.04,287.04,2
263,Morgan,bicep curls,0,7.573,-0.39,0.78,-0.2,-1629.0,2512.0,5876.0,225.4,-189.52,276.92,2
264,Morgan,bicep curls,0,7.738,-0.31,0.84,-0.21,156.0,-133.0,1312.0,173.88,-195.04,264.96,2
265,Morgan,bicep curls,0,7.838,-0.34,0.87,-0.24,2918.0,-3765.0,-6630.0,193.2,-190.44,271.4,2
266,Morgan,bicep curls,3,7.949,-0.46,0.89,-0.27,5450.0,-5075.0,-16299.0,299.0,-161.0,290.72,2
267,Morgan,bicep curls,0,8.079,-0.65,0.77,-0.27,4689.0,-4542.0,-21950.0,447.12,-57.96,299.92,2
268,Morgan,bicep curls,0,8.237,-0.8,0.53,-0.2,2251.0,-8657.0,-23154.0,560.28,115.92,267.72,2
269,Morgan,bicep curls,0,8.337,-0.79,0.2,-0.11,-1857.0,-5585.0,-21718.0,583.28,305.44,211.6,2
270,Morgan,bicep curls,0,8.453,-0.67,-0.15,-0.03,-3373.0,-4946.0,-18032.0,532.68,456.32,177.56,2
271,Morgan,bicep curls,0,8.572,-0.48,-0.44,0.02,-2814.0,-1477.0,-11407.0,494.96,505.08,170.2,2
272,Morgan,bicep curls,0,8.738,-0.29,-0.65,0.01,-1468.0,-3529.0,-3030.0,433.32,557.52,173.88,2
273,Morgan,bicep curls,0,8.838,-0.24,-0.74,-0.01,1958.0,3073.0,6462.0,440.68,559.36,165.6,2
274,Morgan,bicep curls,0,8.95,-0.28,-0.72,-0.0,1735.0,7543.0,15382.0,483.0,511.52,178.48,2
275,Morgan,bicep curls,0,9.101,-0.52,-0.58,-0.01,1260.0,4878.0,18365.0,537.28,391.0,218.04,2
276,Morgan,bicep curls,0,9.237,-0.59,-0.33,-0.01,-297.0,6517.0,19380.0,537.28,391.0,0.92,2
277,Morgan,bicep curls,0,9.344,-0.76,-0.04,-0.17,-3817.0,8125.0,18775.0,513.36,75.44,301.76,2
278,Morgan,bicep curls,0,9.469,-0.78,0.28,-0.26,-5672.0,4162.0,15406.0,414.92,-62.56,319.24,2
279,Morgan,bicep curls,0,9.637,-0.66,0.52,-0.32,-5183.0,3693.0,12676.0,358.8,-109.48,312.8,2
280,Morgan,bicep curls,0,9.737,-0.53,0.69,-0.32,-3172.0,2141.0,8870.0,264.04,-168.36,291.64,2
281,Morgan,bicep curls,0,9.838,-0.46,0.77,-0.33,-399.0,-771.0,3164.0,195.96,-188.6,276.92,2
282,Morgan,bicep curls,4,9.952,-0.46,0.82,-0.33,3245.0,-2767.0,-5948.0,195.96,-182.16,279.68,2
283,Morgan,bicep curls,0,10.1,-0.55,0.81,-0.34,6227.0,-5259.0,-15266.0,292.56,-147.2,301.76,2
284,Morgan,bicep curls,0,10.238,-0.75,0.72,-0.31,5411.0,-9873.0,-23243.0,438.84,-46.0,309.12,2
285,Morgan,bicep curls,0,10.344,-0.79,0.45,-0.25,1740.0,-5347.0,-23933.0,553.84,144.44,274.16,2
286,Morgan,bicep curls,0,10.496,-0.76,0.11,-0.13,-1671.0,-7486.0,-21284.0,569.48,330.28,224.48,2
287,Morgan,bicep curls,0,10.637,-0.61,-0.23,-0.06,-2892.0,-5135.0,-16293.0,517.96,468.28,188.6,2
288,Morgan,bicep curls,0,10.737,-0.45,-0.49,-0.04,-3015.0,-2355.0,-8438.0,469.2,538.2,175.72,2
289,Morgan,bicep curls,0,10.842,-0.29,-0.66,-0.04,8.0,1392.0,1656.0,452.64,542.8,180.32,2
290,Morgan,bicep curls,0,10.986,-0.33,-0.71,0.0,3121.0,2343.0,11080.0,473.8,520.72,183.08,2
291,Morgan,bicep curls,0,11.138,-0.42,-0.63,0.04,2375.0,2586.0,15176.0,531.76,445.28,191.36,2
292,Morgan,bicep curls,0,11.238,-0.61,-0.49,0.02,1621.0,6372.0,16347.0,581.44,322.0,207.0,2
293,Morgan,bicep curls,0,11.348,-0.78,-0.26,-0.05,-1244.0,4598.0,16328.0,578.68,184.92,246.56,2
294,Morgan,bicep curls,0,11.468,-0.82,0.02,-0.14,-2729.0,4189.0,15564.0,524.4,46.0,281.52,2
295,Morgan,bicep curls,0,11.638,-0.79,0.29,-0.19,-3615.0,5452.0,13230.0,436.08,-63.48,299.92,2
296,Morgan,bicep curls,0,11.737,-0.72,0.48,-0.25,-3230.0,2534.0,11528.0,392.84,-104.88,299.0,2
297,Morgan,bicep curls,0,11.837,-0.58,0.68,-0.27,-3288.0,3884.0,8644.0,300.84,-165.6,286.12,2
298,Morgan,bicep curls,0,11.977,-0.45,0.75,-0.28,-2283.0,2799.0,6034.0,221.72,-190.44,272.32,2
299,Morgan,bicep curls,0,12.137,-0.41,0.81,-0.28,680.0,-464.0,-234.0,180.32,-195.04,264.04,2
300,Morgan,bicep curls,5,12.238,-0.42,0.83,-0.29,3421.0,-2000.0,-7143.0,206.08,-187.68,273.24,2
301,Morgan,bicep curls,0,12.346,-0.5,0.82,-0.31,6209.0,-4510.0,-13928.0,303.6,-149.96,295.32,2
302,Morgan,bicep curls,0,12.465,-0.63,0.71,-0.32,6504.0,-4911.0,-17909.0,426.88,-50.6,313.72,2
303,Morgan,bicep curls,0,12.638,-0.77,0.47,-0.26,3372.0,-6258.0,-19668.0,532.68,103.04,286.12,2
304,Morgan,bicep curls,0,12.75,-0.77,0.17,-0.18,1535.0,-5509.0,-18399.0,551.08,188.6,276.0,2
305,Morgan,bicep curls,0,12.866,-0.77,-0.13,-0.12,-629.0,-6598.0,-15942.0,563.04,337.64,227.24,2
306,Morgan,bicep curls,0,13.038,-0.6,-0.39,-0.03,-1180.0,-1781.0,-12476.0,523.48,458.16,187.68,2
307,Morgan,bicep curls,0,13.138,-0.44,-0.6,0.01,-1853.0,-3501.0,-7231.0,472.88,528.08,175.72,2
308,Morgan,bicep curls,0,13.237,-0.31,-0.72,-0.02,717.0,577.0,1364.0,448.96,552.92,171.12,2
309,Morgan,bicep curls,0,13.386,-0.35,-0.74,-0.01,1668.0,2639.0,10703.0,500.48,0.92,171.12,2
310,Morgan,bicep curls,0,13.537,-0.46,-0.67,0.02,1743.0,3956.0,13555.0,536.36,439.76,186.76,2
311,Morgan,bicep curls,0,13.637,-0.62,-0.55,0.0,623.0,3330.0,14714.0,573.16,328.44,208.84,2
312,Morgan,bicep curls,0,13.737,-0.77,-0.36,-0.02,-283.0,4231.0,15026.0,586.96,263.12,221.72,2
313,Morgan,bicep curls,0,13.859,-0.78,-0.13,-0.09,-1828.0,5435.0,14433.0,563.96,137.08,259.44,2
314,Morgan,bicep curls,0,13.979,-0.8,0.15,-0.14,-3036.0,2395.0,13500.0,503.24,14.72,287.96,2
315,Morgan,bicep curls,0,14.137,-0.74,0.38,-0.22,-3187.0,4736.0,11953.0,426.88,-78.2,294.4,2
316,Morgan,bicep curls,0,14.237,-0.63,0.57,-0.26,-3087.0,2772.0,10168.0,334.88,-143.52,295.32,2
317,Morgan,bicep curls,0,14.349,-0.5,0.69,-0.26,-2132.0,1327.0,8479.0,255.76,-176.64,283.36,2
318,Morgan,bicep curls,0,14.464,-0.42,0.78,-0.27,-841.0,403.0,3145.0,200.56,-189.52,273.24,2
319,Morgan,bicep curls,0,14.638,-0.44,0.8,-0.29,2112.0,-3795.0,-3357.0,219.88,-184.92,276.0,2
320,Morgan,bicep curls,6,14.737,-0.47,0.81,-0.29,3873.0,-2996.0,-10313.0,251.16,-174.8,285.2,2
321,Morgan,bicep curls,0,14.844,-0.58,0.75,-0.29,4421.0,-4023.0,-15028.0,349.6,-126.04,300.84,2
322,Morgan,bicep curls,0,14.964,-0.68,0.61,-0.27,3682.0,-3163.0,-16391.0,456.32,-34.04,300.84,2
323,Morgan,bicep curls,0,15.137,-0.78,0.37,-0.22,2419.0,-5623.0,-17591.0,536.36,96.6,288.88,2
324,Morgan,bicep curls,0,15.238,-0.8,0.09,-0.17,441.0,-2828.0,-16805.0,567.64,248.4,248.4,2
325,Morgan,bicep curls,0,15.357,-0.76,-0.19,-0.08,174.0,-5330.0,-14663.0,551.08,379.96,217.12,2
326,Morgan,bicep curls,0,15.478,-0.65,-0.43,-0.02,-1875.0,-7516.0,-11937.0,512.44,484.84,176.64,2
327,Morgan,bicep curls,0,15.638,-0.49,-0.62,-0.01,-2334.0,-4098.0,-8116.0,482.08,540.96,152.72,2
328,Morgan,bicep curls,0,15.737,-0.35,-0.74,0.03,257.0,-1209.0,306.0,460.0,564.88,147.2,2
329,Morgan,bicep curls,0,15.868,-0.33,-0.8,0.06,610.0,2690.0,6942.0,466.44,558.44,144.44,2
330,Morgan,bicep curls,0,16.038,-0.41,-0.74,0.05,331.0,3942.0,11954.0,506.92,502.32,157.32,2
331,Morgan,bicep curls,0,16.138,-0.56,-0.64,0.06,539.0,2116.0,13709.0,563.96,403.88,181.24,2
332,Morgan,bicep curls,0,16.238,-0.63,-0.46,-0.01,-630.0,4969.0,14697.0,588.8,281.52,211.6,2
333,Morgan,bicep curls,0,16.368,-0.78,-0.24,-0.07,-2149.0,6809.0,16047.0,578.68,139.84,241.96,2
334,Morgan,bicep curls,0,16.538,-0.84,0.05,-0.14,-3228.0,2523.0,14874.0,510.6,-0.92,276.92,2
335,Morgan,bicep curls,0,16.638,-0.83,0.28,-0.18,-2524.0,6263.0,12023.0,429.64,-94.76,285.2,2
336,Morgan,bicep curls,0,16.738,-0.73,0.47,-0.23,-2868.0,1846.0,9289.0,383.64,-131.56,284.28,2
337,Morgan,bicep curls,0,16.85,-0.59,0.6,-0.26,-2440.0,3604.0,7533.0,301.76,-172.04,276.0,2
338,Morgan,bicep curls,0,16.964,-0.46,0.7,-0.28,-1928.0,3064.0,5670.0,227.24,-193.2,264.96,2
339,Morgan,bicep curls,0,17.137,-0.4,0.78,-0.29,-418.0,394.0,2093.0,175.72,-201.48,255.76,2
340,Morgan,bicep curls,7,17.237,-0.41,0.81,-0.3,2520.0,-2113.0,-4562.0,183.08,-202.4,262.2,2
341,Morgan,bicep curls,0,17.349,-0.49,0.8,-0.32,5266.0,-4020.0,-11226.0,261.28,-175.72,282.44,2
342,Morgan,bicep curls,0,17.472,-0.64,0.74,-0.29,5058.0,-6997.0,-17255.0,390.08,-103.96,297.16,2
343,Morgan,bicep curls,0,17.637,-0.75,0.53,-0.25,3339.0,-5205.0,-20381.0,519.8,28.52,284.28,2
344,Morgan,bicep curls,0,17.737,-0.79,0.22,-0.19,561.0,-5806.0,-19234.0,581.44,197.8,242.88,2
345,Morgan,bicep curls,0,17.868,-0.74,-0.08,-0.1,-1333.0,-5128.0,-16980.0,585.12,276.0,217.12,2
346,Morgan,bicep curls,0,18.038,-0.61,-0.34,-0.01,-1775.0,-5979.0,-11336.0,561.2,405.72,184.0,2
347,Morgan,bicep curls,0,18.137,-0.51,-0.57,0.02,-1638.0,-3712.0,-6864.0,536.36,483.92,148.12,2
348,Morgan,bicep curls,0,18.238,-0.41,-0.71,0.04,-470.0,-2748.0,-1796.0,514.28,517.04,131.56,2
349,Morgan,bicep curls,0,18.344,-0.37,-0.77,0.03,771.0,2652.0,4649.0,521.64,508.76,126.96,2
350,Morgan,bicep curls,0,18.508,-0.45,-0.74,0.05,1586.0,3005.0,9812.0,553.84,457.24,142.6,2
351,Morgan,bicep curls,0,18.637,-0.54,-0.66,0.06,2696.0,6046.0,11570.0,584.2,368.92,169.28,2
352,Morgan,bicep curls,0,18.736,-0.67,-0.54,0.03,2590.0,4310.0,12252.0,598.0,276.0,200.56,2
353,Morgan,bicep curls,0,18.846,-0.76,-0.37,-0.03,618.0,2762.0,12707.0,0.92,9.2,200.56,2
354,Morgan,bicep curls,0,18.967,-0.82,-0.16,-0.07,-701.0,5603.0,13133.0,0.92,9.2,0.92,2
355,Morgan,bicep curls,0,19.138,-0.82,0.05,-0.1,-2088.0,6722.0,13483.0,513.36,10.12,277.84,2
356,Morgan,bicep curls,0,19.237,-0.78,0.31,-0.2,-3172.0,4348.0,11852.0,428.72,-81.88,297.16,2
357,Morgan,bicep curls,0,19.349,-0.68,0.5,-0.25,-3610.0,2725.0,9993.0,428.72,-81.88,296.24,2
358,Morgan,bicep curls,0,19.471,-0.53,0.65,-0.28,-3721.0,3362.0,8700.0,241.96,-183.08,277.84,2
359,Morgan,bicep curls,0,19.638,-0.4,0.75,-0.28,-2346.0,848.0,6662.0,177.56,-202.4,256.68,2
360,Morgan,bicep curls,0,19.739,-0.31,0.83,-0.27,-1224.0,878.0,3765.0,133.4,-201.48,247.48,2
361,Morgan,bicep curls,0,19.843,-0.27,0.85,-0.26,827.0,-333.0,-1356.0,126.96,-203.32,247.48,2
362,Morgan,bicep curls,8,19.983,-0.28,0.87,-0.26,2767.0,-3791.0,-4655.0,149.04,-199.64,253.0,2
363,Morgan,bicep curls,0,20.138,-0.35,0.86,-0.27,4413.0,-4299.0,-10075.0,218.04,-187.68,274.16,2
364,Morgan,bicep curls,0,20.237,-0.49,0.79,-0.28,4617.0,-5708.0,-13076.0,336.72,-140.76,293.48,2
365,Morgan,bicep curls,0,20.362,-0.63,0.63,-0.25,3225.0,-5339.0,-15322.0,453.56,-57.96,294.4,2
366,Morgan,bicep curls,0,20.537,-0.74,0.42,-0.2,1519.0,-5074.0,-15073.0,540.04,59.8,264.96,2
367,Morgan,bicep curls,0,20.637,-0.78,0.17,-0.11,-155.0,-6246.0,-13429.0,593.4,175.72,228.16,2
368,Morgan,bicep curls,0,20.742,-0.78,-0.08,-0.0,-1459.0,-6781.0,-12114.0,616.4,286.12,172.04,2
369,Morgan,bicep curls,0,20.854,-0.75,-0.3,0.08,-3199.0,-6122.0,-10914.0,609.04,382.72,119.6,2
370,Morgan,bicep curls,0,20.994,-0.64,-0.5,0.13,-3797.0,-4914.0,-10289.0,591.56,425.04,103.96,2
371,Morgan,bicep curls,0,21.138,-0.49,-0.63,0.18,-3133.0,-3063.0,-7199.0,552.92,499.56,81.88,2
372,Morgan,bicep curls,0,21.242,-0.36,-0.72,0.14,-1407.0,-27.0,251.0,521.64,538.2,74.52,2
373,Morgan,bicep curls,0,21.368,-0.36,-0.75,0.12,1814.0,3155.0,8084.0,537.28,510.6,87.4,2
374,Morgan,bicep curls,0,21.538,-0.47,-0.7,0.12,3458.0,6037.0,11949.0,584.2,437.0,107.64,2
375,Morgan,bicep curls,0,21.637,-0.62,-0.59,0.12,3041.0,6733.0,12883.0,609.04,333.04,151.8,2
376,Morgan,bicep curls,0,21.737,-0.74,-0.43,0.06,2498.0,676.0,12462.0,621.92,223.56,181.24,2
377,Morgan,bicep curls,0,21.847,-0.81,-0.24,0.03,1251.0,3470.0,13141.0,617.32,171.12,192.28,2
378,Morgan,bicep curls,0,21.986,-0.86,-0.01,-0.01,-978.0,5391.0,12845.0,583.28,61.64,229.08,2
379,Morgan,bicep curls,0,22.137,-0.81,0.22,-0.09,-1721.0,5533.0,12575.0,503.24,-40.48,263.12,2
380,Morgan,bicep curls,0,22.237,-0.73,0.41,-0.16,-2575.0,5405.0,12163.0,407.56,-119.6,279.68,2
381,Morgan,bicep curls,0,22.356,-0.61,0.61,-0.19,-2899.0,2233.0,11020.0,302.68,-174.8,274.16,2
382,Morgan,bicep curls,0,22.473,-0.47,0.75,-0.2,-2334.0,3067.0,7409.0,214.36,-199.64,259.44,2
383,Morgan,bicep curls,0,22.638,-0.42,0.83,-0.23,-37.0,-618.0,1237.0,166.52,-207.0,251.16,2
384,Morgan,bicep curls,9,22.74,-0.47,0.86,-0.28,3776.0,-3778.0,-9193.0,184.92,-203.32,252.08,2
385,Morgan,bicep curls,0,22.862,-0.64,0.86,-0.26,6281.0,-10509.0,-22470.0,298.08,-171.12,278.76,2
386,Morgan,bicep curls,0,23.038,-0.86,0.6,-0.14,779.0,-14171.0,-30635.0,517.96,-33.12,258.52,2
387,Morgan,bicep curls,0,23.138,-0.77,0.26,-0.01,-7658.0,-6486.0,-28991.0,636.64,222.64,157.32,2
388,Morgan,bicep curls,0,23.256,-0.55,-0.06,0.04,-7112.0,-4037.0,-17300.0,579.6,439.76,120.52,2
389,Morgan,bicep curls,0,23.372,-0.36,-0.39,0.02,-1515.0,-1440.0,-3169.0,519.8,521.64,118.68,2
390,Morgan,bicep curls,0,23.537,-0.34,-0.54,0.03,3977.0,4148.0,10785.0,534.52,506.0,116.84,2
391,Morgan,bicep curls,0,23.637,-0.41,-0.52,0.05,3075.0,7485.0,20126.0,589.72,384.56,149.04,2
392,Morgan,bicep curls,0,23.752,-0.61,-0.35,-0.01,769.0,8780.0,22598.0,601.68,193.2,215.28,2
393,Morgan,bicep curls,0,23.879,-0.73,-0.03,-0.05,-902.0,5871.0,22051.0,581.44,96.6,235.52,2
394,Morgan,bicep curls,0,24.036,-0.77,0.33,-0.14,-3010.0,4264.0,21433.0,472.88,-67.16,269.56,2
395,Morgan,bicep curls,0,24.136,-0.67,0.61,-0.2,-1978.0,3214.0,14386.0,331.2,-163.76,271.4,2
396,Morgan,bicep curls,0,24.268,-0.52,0.76,-0.22,-1176.0,3536.0,2038.0,217.12,-190.44,265.88,2
397,Morgan,bicep curls,0,24.436,-0.39,0.78,-0.21,196.0,316.0,184.0,200.56,-195.96,260.36,2
398,Morgan,bicep curls,0,24.537,-0.31,0.82,-0.21,28.0,1698.0,283.0,196.88,-192.28,260.36,2
399,Morgan,bicep curls,0,24.637,-0.26,0.84,-0.19,242.0,626.0,-729.0,188.6,-194.12,261.28,2
400,Morgan,bicep curls,0,24.737,-0.24,0.84,-0.2,284.0,-142.0,88.0,193.2,-194.12,264.04,2
401,Morgan,bicep curls,0,24.853,-0.23,0.84,-0.2,-18.0,986.0,54.0,191.36,-191.36,263.12,2
402,Morgan,bicep curls,0,24.958,-0.22,0.85,-0.21,69.0,150.0,137.0,187.68,-190.44,260.36,2
403,Morgan,bicep curls,0,25.137,-0.22,0.85,-0.21,-5.0,280.0,-14.0,186.76,-192.28,264.04,2
405,Morgan,bicep curls,0,0.163,-0.1,0.9,-0.17,112.0,130.0,-54.0,132.48,-201.48,241.96,3
406,Morgan,bicep curls,0,0.242,-0.09,0.9,-0.17,167.0,-44.0,-111.0,134.32,-202.4,241.04,3
407,Morgan,bicep curls,0,0.371,-0.1,0.9,-0.17,137.0,97.0,-36.0,133.4,-203.32,240.12,3
408,Morgan,bicep curls,0,0.541,-0.09,0.9,-0.17,28.0,425.0,25.0,134.32,-201.48,241.04,3
409,Morgan,bicep curls,0,0.641,-0.11,0.9,-0.19,454.0,-35.0,-620.0,133.4,-200.56,243.8,3
410,Morgan,bicep curls,0,0.741,-0.18,0.91,-0.23,2705.0,-362.0,-5141.0,142.6,-203.32,243.8,3
411,Morgan,bicep curls,0,0.86,-0.29,0.88,-0.28,5701.0,-1967.0,-10206.0,195.04,-190.44,266.8,3
412,Morgan,bicep curls,0,0.982,-0.46,0.8,-0.31,6517.0,-5909.0,-14419.0,302.68,-145.36,302.68,3
413,Morgan,bicep curls,0,1.141,-0.63,0.67,-0.31,4591.0,-3463.0,-17247.0,424.12,-53.36,315.56,3
414,Morgan,bicep curls,0,1.244,-0.77,0.4,-0.26,3317.0,-7554.0,-18860.0,522.56,81.88,296.24,3
415,Morgan,bicep curls,0,1.359,-0.81,0.08,-0.17,-1267.0,-8286.0,-19063.0,579.6,241.04,236.44,3
416,Morgan,bicep curls,0,1.48,-0.69,-0.21,-0.11,-3507.0,-5573.0,-16166.0,571.32,380.88,190.44,3
417,Morgan,bicep curls,0,1.642,-0.53,-0.46,-0.06,-3565.0,-3497.0,-11641.0,527.16,470.12,165.6,3
418,Morgan,bicep curls,0,1.759,-0.41,-0.63,-0.03,-2309.0,-2607.0,-4461.0,496.8,511.52,159.16,3
419,Morgan,bicep curls,0,1.858,-0.33,-0.69,-0.03,1738.0,3900.0,6356.0,494.96,514.28,160.08,3
420,Morgan,bicep curls,0,2.003,-0.39,-0.68,-0.01,3852.0,2541.0,14948.0,527.16,459.08,175.72,3
421,Morgan,bicep curls,0,2.142,-0.56,-0.55,0.01,4730.0,4457.0,17259.0,583.28,348.68,186.76,3
422,Morgan,bicep curls,0,2.242,-0.72,-0.33,-0.03,1734.0,5556.0,17253.0,592.48,213.44,226.32,3
423,Morgan,bicep curls,0,2.373,-0.82,-0.06,-0.09,-1688.0,4364.0,17091.0,550.16,69.0,264.04,3
424,Morgan,bicep curls,0,2.542,-0.8,0.27,-0.18,-4285.0,6081.0,16113.0,450.8,-60.72,294.4,3
425,Morgan,bicep curls,0,2.641,-0.67,0.52,-0.25,-4786.0,4197.0,13882.0,327.52,-150.88,292.56,3
426,Morgan,bicep curls,0,2.751,-0.54,0.69,-0.28,-3469.0,3220.0,9811.0,220.8,-188.6,271.4,3
427,Morgan,bicep curls,0,2.873,-0.43,0.79,-0.28,-1158.0,-705.0,4722.0,185.84,-196.88,261.28,3
428,Morgan,bicep curls,0,3.042,-0.39,0.82,-0.3,1905.0,-1654.0,-2726.0,161.92,-196.88,258.52,3
429,Morgan,bicep curls,1,3.142,-0.45,0.86,-0.32,5670.0,-4172.0,-11546.0,209.76,-187.68,273.24,3
430,Morgan,bicep curls,0,3.249,-0.6,0.8,-0.34,7146.0,-6954.0,-18103.0,332.12,-130.64,304.52,3
431,Morgan,bicep curls,0,3.366,-0.77,0.61,-0.29,4266.0,-6647.0,-22272.0,478.4,-3.68,300.84,3
432,Morgan,bicep curls,0,3.506,-0.8,0.33,-0.2,376.0,-5794.0,-22087.0,556.6,179.4,265.88,3
433,Morgan,bicep curls,0,3.641,-0.7,-0.02,-0.14,-1218.0,-1702.0,-18626.0,554.76,344.08,232.76,3
434,Morgan,bicep curls,0,3.766,-0.55,-0.32,-0.09,-2967.0,-2965.0,-13907.0,494.96,460.92,220.8,3
435,Morgan,bicep curls,0,3.883,-0.4,-0.56,-0.08,-2508.0,-2284.0,-6375.0,456.32,502.32,217.12,3
436,Morgan,bicep curls,0,4.041,-0.3,-0.67,-0.11,1092.0,1645.0,4465.0,459.08,500.48,216.2,3
437,Morgan,bicep curls,0,4.141,-0.32,-0.67,-0.09,2209.0,3267.0,14325.0,482.08,477.48,218.04,3
438,Morgan,bicep curls,0,4.249,-0.5,-0.57,-0.07,1653.0,4906.0,17768.0,534.52,375.36,234.6,3
439,Morgan,bicep curls,0,4.37,-0.67,-0.38,-0.14,-1496.0,7492.0,18529.0,555.68,232.76,265.88,3
440,Morgan,bicep curls,0,4.541,-0.79,-0.06,-0.23,-4139.0,4665.0,17079.0,507.84,84.64,306.36,3
